,comment_text,hf
10159,Suara ngoroknya kek kambing bandot coba. Kirain ada yg lg pake gergaji mesin malem2 atau suara dr masjid tp ngga jelas bilang apa (secara gue budeg kan) eh pas keluar kamar ternyata.. hahaha',0
10160,Jadi bangsa yang pecundang kalo begitu. Pantes saja kalo jadi cukong dan antek asing.,1
10161,Wah ini dulu formnya ada di bawah tipinya mbah uti jogja,0
10162,USER Perut buncit itu bukan karena kebanyakan tidur..cebong mana ngerti',1
10163,"USER Ketika dimintai contoh, tak sungkan dia melakukannya. Kalaupun terhitung sudah mengambil bagiannya, itu juga tak masalah, sih.\n\n\xe2\x80\x9cSeperti ini, Chiya-chan\xe2\x80\xa6\xe2\x80\x9d Diam-diam tangannya meremat bokong si helai pasi.'",0
10164,Djarot akan menjadi gubernur pada sisa masa jabatan periode 2012-2017.,0
10165,ah itu perasaan ente aja. Bukti nya muslim rohingya di usir dari myanmar krn memperkosa gadis budha. Itu tanda nya BEJAT...!!!,1
10166,"USER USER Proyek Tambang, Emas dan perak yg selama ini dikuasai pihak asing'",0
10167,USER USER USER Celeng nyebut celeng? :)',1
10168,PEMBUNUHAN karakter MayJen Kivlan Zein & USER oleh Rezim yg jelas antek Komunis saat ini bisa diwakili dari Ftho diatas...,1
10169,"USER USER Bilangin aja sama itu si kunyuk USER, ga usah terlalu bynk omong, suruh dia cari kerja yg bener jgn jd calo politik yg ngejadiin agama buat tameng. Nte liat nanti karmanya.'",1
10170,Dituduh Syiah Komunis Yahudi dan antek Cina. Tolong konsisten ya netizen. Saya sebenarnya misionaris.,1
10171,"USER USER USER USER USER USER USER USER USER USER USER 8. Selain penghentian reklamasi dan penutupan Alexis, janji melepas saham #miras yang diucapkan Anies-Sandi saat kampanye P",0
10172,USER USER Iri ae lu tolol',1
10173,RT USER Biar jelas GATOT di pihak mana mundur lah persiapkan diri pemilihan presiden 2019 lawan jokowi.,1
10174,Kereta ini adalah AC Ekonomi menuju Serpong. Aku akan segera berangkat. Harap dicatat di pintu.,0
10175,Mlempemm... Maaf tenggorokannya lagi kering �???�???�???�???�???,0
10176,USER USER Haq melawan batil (rezim mukidi). Haq pasti menang inshAllah',0
10177,Capres/ cawapres RI 1 nih pintar dan pro wong cillik dan tdk otoriter,0
10178,RT USER saya bukan pak jokowi yang diktator,1
10179,Nih..Masih mo ngeles..Soal TKA Cina sdh lebih dari 1000 orang msk melalui Kendari...Pak de Hebat..Pengguran msh bnyk di Ind tp membebaskan TKA Cina klou dibiarkan terus?an #2019GantiPresiden,1
10180,Waspadailah para pembajak agama ini. Mereka membuat kita berdosa dengan beragama.,0
10181,desa-desa di Indonesia mengajarkan byk hal positif yg selalu buat ku rindu,0
10182,USER USER Cebonger mana nih junjungannya mau ditembak kok pada tiarap.Apa karena masih satu habitat makanya pada bisu berjamaah.',1
10183,"USER USER Om ini di tangkep jg g y? Klo dosen usu j di tangkap,klo om ini nggak berarti ""sontoloyo"".\n#2019GantiPresiden'",1
10184,"USER Koar2nya ""anti aseng""..importnya dr Tiongkok.\nKnpa tdk import dr India atau Malaysia.?? \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0
10185,"- Mending makan disini lebih murah, buang-buang duit lo ntar juga jadi tai.""\n\nAtau gak si A beli barang murah, terus si B komen ""Ih kok lo beli disitu sih, kan murah pasti bahannya gak bagus.""\n\nLalu, si B secara gak langsung dan gak merasa udah nyakitin hati si A dengan perkataan'",0
10186,USER Alamak. Terjumpa gambar lama salah seorang Pemimpin Pejuang Melayu Islam Umno BN pulak. Nasib baik tak clubbing. Tapi apa kat tangan tu. �?��; ; Banyak lagi gambar lama pemimpin BN yang lain kalau nak. �???,0
10187,USER janji prabowo apa ? apa janji2nya nanti bisa terealisasi semua selama 1 periode seandainya dia menang pilpres ? janji gombal ? gimana dengan UU MD3 ? siapa yg berangus kebebasan berpendapat ? melihat cermin orang lain tapi tidak mau beli cer,1
10188,Mana la cina ni tahu tu kereta perempuan?\xf0\x9f\x98\x85',0
10189,"USER nanya seriusan mbah... Kenapa meng ""iya"" kan maen film di Kafir ini? Ceritanya menarik? Sesuai dengan hati nurani?'",0
10190,USER Slma pmimpinnya dungu rkyt gk kn mndptkn kbrkhn',1
10191,Kemaren kayaknya ada yg quote tweet ttg kristen mana ya \xf0\x9f\xa4\x94',0
10192,USER USER USER USER USER USER USER USER USER USER USER Cuma 1 kata: BAJINGAN !',1
10193,Mayoritas Warga Tak Ingin Jokowi Jadi Presiden Lagi #KlikRMOL #survei,0
10194,Bukan cuma terlemah kok; ; 1. Kinerja jeblok; 2. Karakter bobrok; 3. Elektabilitas anjlok; 4. Pencitraa mentok; 5. Pendukung goblok; 6. Kalap ngemis ke tiongkok; 7. Mau jd macan pdhl kodok; ; Prof. Jeffrey Winters: Jokowi Presiden Terlemah dalam Sejarah In,1
10195,USER USER kamu tuyul. aku majikannya hehehe',0
10196,"USER Jgn prcaya mulut besarx org ini..,bila prlu klo ada xg kenal kberdaan org ini beri info biar aq sumbat mulutx pake petasan biar modar ini anjing pembohong.'",1
10197,"gerakan komunis telah memberikan dampak yang cukup besar bagi jalannya perpolitikan di dunia, termasuk di Indonesia'",0
10198,Awas aja kalo puisi sukmawati dipake senjata berpolitik. Udik.',1
10199,mampus itu rp kji masih aja ngardus udah 2 taon w pantengin :(',0
10200,Ambik course graphic design tapi bergaya semacam pergi class macam budak fashion\n\nYaa setan budek takkan aku nak pakai baju tidur pergi class hanat.\nYe tahu designer takda masa tapi aku ada masa untuk appearance aku noted that\n\nMaju lu sini anjing',1
10201,USER Bukan lah anjir:( nick pas jd bona kimjiy tp w mau make unhi nick dr lama tp kalo unhi pasti dikira universitas hindu indonesia :(',0
10202,USER USER USER USER USER USER USER USER USER mampus aib lu kebongkar .ga',1
10203,"nemu jawaban dari seorang ustadz kenapa babi diharamkan\nlah netijen yang udah pinter malah ngata-ngatain bodoh, hidup ga bermanfaat, ga pernah ngaji dll. \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91'",0
10204,"Gara2 udah 2-3 drama/film korea yg ditonton bersetting wktu 1987/1988 jadi penasaran ada apa korsel ditahun itu, mngkin banyak kenangan sejarah dtahun itu kali ya, dimulai olimpiade seoul, korsel lgi anti2ny sama komunis, sering gesek gesekan sama tetang",0
10205,"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'",0
10206,Menlu Indonesia Janji Akan Hancurkan Kekuatan Anti-China. jokowi anti pribumi turunkan jokowi Tiru Turki,1
10207,Tri bom \xf0\x9f\x98\x8,0
10208,"USER USER USER USER Ngomong apaan sih? Udah suruh si cabul pulang dulu, jangan jadi banci'",1
10209,Hulk marah; ; USER USER USER USER USER USER USER USER USER USER USER; ; #2019GantiPresiden,1
10210,"Berdasarkan ayat al quran, Allah tidak akan menghilangkan ilmu itu sekelip mata tetapi hilangnya ilmu itu kerana hilangnya para ulama di muka bumi lalu dilantik ketua drpd manusia yang jahil """,0
10211,"Yang menciptakan tujuh langit berlapis-lapis. Tidak akan kamu lihat sesuatu yang tidak seimbang pada ciptaan Tuhan Yang Maha Pengasih. Maka lihatlah sekali lagi, adakah kamu lihat sesuatu yang cacat?'",0
10212,USER Kalian sdh buta hati bukan lagi buta mata. Apa ga liat tenaga kerja aseng ilegal berkeliaran di negeri ini. Dungu lu piara..',1
10213,"RT USER: ternyata Kotoran Ayam Tidak Najis?\n\n===========\n\nBismillah, alhamdulillah was sholaatu wassalam \xe2\x80\x98ala Rasulillah, waba\xe2\x80\x99du.\xe2\x80\xa6'",0
10214,USER Masanya beda. Dan ada alasan kuat pembubarannya. Masyumi mendukung pemberontakan PRRI/Permesta dan menolak memecat anggotanya yg berasal dr sana. PKI dibubarkan krna peristiwa G30S.',0
10215,Turut hadir pula dalam acara tersebut partai koalisi pendukung pasangan Gubernur Jatim nomor urut 1 ini. #KhofifahEmilJatimSatu,0
10216,Woy ngantukkk bgt bangke ga suka msk pagi \xf0\x9f\x98\xad',0
10217,USER USER Gerombolan cebong pada ngumpet kayak di sembur air.',1
10218,USER Wajar si budek',1
10219,"Udah maenin hati akunya, udah ngacak-ngacak perasaan akunya?? BERESAN DEUI GOBLOG!! BALATAK!! &lt;\\\\3'",0
10220,"Aku tak pandai dalam ilmu agama, akupun tak cerdas dalam ilmu dunia. Aku hanya perempuan biasa yang tengah mempelajari keduanya �??�",0
10221,"Hanya Presiden Parti je layak jadi PM. Manusia tak berparti ni jangan harap lah.. Parti pun tak ada, nak jd PM macam mana?; #93tahun #buangtabiat",0
10222,"USER USER USER USER Jadi kata kafir itu jg bukan kata yg diobral begitu saja.Juga bukan utk ditutup tutupi.Mmg kejahatan tetaplah kejahatan,bukan salah agamanya,sukunya,warna kulitnya,profesinya...pribadi orangnya",0
10223,USER Edan didinya euy madep T.O.P',0
10224,USER USER USER Mampus lu gembel kalah debat kan sama anak kecil. Kelihatan bahwa lu itu kaum cetek. Tau artinya? Kaum yg pikirannya dangkal dan sifatnya memaksakan argumennya diterima padahal bodoh',1
10225,"USER USER bloon, dikira lagi attend kelas.'",0
10226,"Tidak masuk akal, tdk logis jika pemerintah membiarkan pihak lain mengacaukan proyek strategis EKTP; ; Mengapa pengacauan/penggagalan pencetakan blanko EKTP dibiarkan Presiden SBY ?; ; #kotakpandora ini harus dibuka",0
10227,"USER Aku pake kacamata juga begitu bang, jadi agak sipit.'",0
10228,USER USER USER USER ya kamu kira apa si ketek onta ( \xcd\xa1\xc2\xb0 \xcd\x9c\xca\x96 \xcd\xa1\xc2\xb0)',1
10229,60 para sahabat Nabi pergi merantau dan mengembara ke Timur mencari Bani Jawi. Di situlah permulaan Bani Jawi dan dapat menerima Islam tanpa peperangan dan mendukung Islam sebagai satu kewajipan.',0
10230,"USER jadi TKI formal juga bisa (jd millionaire) Om Admin. \n\nRekan2 yg bekerja di sektor oil &amp; gas di TimTeng (Kuwait, UAE &amp; Qatar) rata-rata berpenghasilan bersih 5000 USD perbulan. Itu level operator, blom yg level engineer atau m",0
10231,Kerjasama Sisternet-Kemendes PDTT Dorong Internet dan Medsos Untuk Tingkatkan Ekonomi Pedesaan. USER USER; USER USER;,0
10232,USER USER Tak weh aq bukan yg amek kesah pasal kerajaan pesemua ni buat bodo je as long as aq hidup tenang tanpa beban cukop',0
10233,USER USER Umat apaan itu? Umat onta ya? Ustad apa nabi bawa2 umat?? Ustad cangkeman',1
10234,USER Kalo jilat si jokowi munafik baru boleh.. cebong pun pada mingkem',1
10235,tolak hoax dan ingin pilkada kota kediri damai:,0
10236,Blokir CINA? - Telegram diblokir krn jokowi tuduh digunakan teroris. Sabu asal Cina. Apa Cina kita usir saja sesuai dgn cara berpikir rezim?,1
10237,"USER duch duch, Tuti........sepertinya Kunti sudah tidak tahan dengan Tuti'",0
10238,Gimana Cara ngingetin diri sendiri kalo mau KE indomarttt Bawa tas sendiri supaya ga usah nambah2 sampah plastik di rumah \xf0\x9f\x98\xac',0
10239,Memfitnah jendral memfitnah prabowo menyudutkan umat islam... Situ PKI ya? URL,1
10240,USER Enak tuh ngentot sama straight',0
10241,"Baca berita ormas yang mau ngelaporin pembacaan puisi oleh Ganjar Pranowo (karena dianggap menistakan agama) tapi ga jadi karena baru tahu itu ciptaannya Gus Mus, malah bikin keinget nonton final AFF 2010.",0
10242,"Aku sih berharap para cebong itu demo dan melaporkan USER atas dugaan penistaan agama mereka, biar dunia meliat gerombolan org2 dungu yg slama ini bersembunyi didumay dan diketiak penguasa. ??? #SuramBray",1
10243,USER USER USER Pakai memek hua hahaha',0
10244,USER USER Corong Congor Cebong \nBiadab !!',1
10245,PDIP Sebut Puan Maharani Jadi Prioritas Cawapres Waaaaaw jdi Cawapres Jokowi...#JokowiPuan Keren..Sip AQ Setuju Bangat biar #2019GantiPresiden Bisa Nyata..Ok..lah Kalo begitu ..Keren..? VIVA,1
10246,USER apaan si anjir receh bgt gua',0
10247,Fiksi atau fakta ?,0
10248,USER asw gua ketawa',0
10249,"Teramat byk alasan untuk saling menghimpit itu, penguasaan materi berselubung agama, nasionalisme, ideologi, partai politik, warna kulit. Dada kita sesak oleh asap bom. Mata kita terhalangi oleh pekat debu. Pandangan terbentur oleh kaca dan tembok. Kita",0
10250,Jimin: *ngasih link* dasar maho.\nJIN: SUEEEEE LO NGESHARE APAAAN LO KATA GUE MAU SAMA DIA IDIH OGAAAAH\nRM: GUE MASIH DOYAN CEWEK BURUAN APUSSSSSSSSSSSSSS',1
10251,Teman Ahok emank TAI. apalagi pemimpinnya kek BABI! USER,1
10252,USER Cebong mana ngerti ...koplak..koplak',1
10253,"Di Hadapan Ulama, Rommy Jelaskan Alasan PPP Dukung Jokowi'",0
10254,"#GubernurZamanNow #GusIpulPuti2 #GanjarYasin1 #DjarotSihar2 #HasanAnton2 #KosterAce1 #NurdinSudirman3 #KarolinGidot2 RT USER: ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,�?? tutur Djarot di hadapan peserta Rakercabsu�?�",0
10255,"USER mirip seperti hoax pokemon go = aku yahudi :')""",0
10256,"RT USER: Nah lho....? Gw sih bodo amat, mo jungkir balik kek bodo amat,,, harus instropeksi diri dan mawas diri. apa dan kenapa...? T\xe2\x80\xa6'",0
10257,USER saksinya saksi bisu',0
10258,USER apaandah lu goblog',1
10259,tweet mijoo yang rt mayan juga wkwkwk emang edan si mbanya',0
10260,"USER USER USER Hai goblok, apa kabar kmrn admin USER blg di turki lebih baik? Disana bayi baru lahir dibebankan utang 3,5x lbh parah dr Indo. Gw kasi tau ya, solvability utang kita jauh lbh baik dr ratusan negara lain. Lo kuliah eko",1
10261,Lengkap sudah julukan untuk KPK. Mulai dari antek Yahudi sampai Komunis. Hahaha.. Bubarkan Semen Padang FC!!,1
10262,USER Kompedium Ajaran Sosial Gereja juga masih oke sampai sekarang mbak. Cuman yang beginian gak dapet prioritas di sekolah katolik.',0
10263,Sejahtera Lahir dicapai dgn Kemakmuran\nSejahtera Bathin dicapai dgn Keadilan\n\nUsaha2 utk mencapai Kemakmuran SUDAH dilakukan oleh REZIM skrg mis;\nPbangunan Infrastruktur\nPbrantasan Ilegal Fishing\nBBM 1 harga\nFreeport\nDll..\nKita apresiasi itu.\n#,0
10264,USER Semua pernyataan kau itu sampah dasar Sontoloyo!',1
10265,"Tetes embun terakhir menjadi saksi, akulah perindu yang selalu menyebut namamu dalam bisu.'",0
10266,USER AKU BELAJAR BAHASA ASING.',0
10267,"USER Suda suda, kamu ga perlu minta maaf, aku suda memaafkan dan memaklumi sifat burik mu &lt; 3\n\nsenpai teriak senpai :('",0
10268,USER USER Kesalahan beliau adalah tak bisa dibeli rezim',0
10269,Wah kelas berat nih!; ; Beruntung Jakarta punya Gubernur yang keren gini! Ga pake Amarah dan marah2 dalam bekerja tapi memakai Arah dan Sumingrah dalam menata dan membangun Jakarta!,0
10270,USER buaya darat apa buaya air?',0
10271,"USER Dia ..orang to? Rumongso ku ke'te alias monyet""",1
10272,"USER Jokowi gak pernah salah, bahkan harga telur naikpun ayamnya yg salah..\n\nUdah geleh sama rejim beginian..\nPengen cepet2 #2019GantiPresiden'",1
10273,"14. Seru nih ngobrol sama lu. Sarap juga kayaknya. Btw, suka sama unamenya, bagus.'",0
10274,"USER USER USER USER pki, gerwani, pemuda rakyat, baperki tanda2 mulai nampak bangkit kembali, apa harus didiamkan \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x9",0
10275,"Aku lagi nyoba banget pakai bahasa ga nyampur2. Susah ternyata. Semakin aku tau banyak kosakata dari berbagai bahasa, aku kadang jadi bingung ""ini tuh apa"" ""duh lupa aku pokoknya inilah (pakai bahasa asing)"".\n\nSebut saja kemampuanku mengolah mereka ga",0
10276,MAKA INI DPR TERBUSUK !!!,1
10277,"8.Di satu sisi, rata \xe2\x80\x93 rata petani hanya miliki kurang dari 2 Ha tanah. Bagaimana bisa produktif? Sementara korporasi tuan tanah terus mengakuisi ribuan hektar #tanah dan terus difasilitasi oleh rejim|#keadilantanah'",0
10278,"Golkar=Setya Novanto, Setya Novanto=Golkar..sekalipun lolos jerat hukum ato di pecat partai. Tetap,Golkar adlh cerminan orang itu,layaknya suharto",1
10279,USER Ahahahaha \xf0\x9f\x98\x82 buaya darat apa buaya sungai ?',0
10280,USER itu mah jupe nya yg cupu hahaha',0
10281,RT USER USER Visi misi anies-sandi jelas ambisional ingin jadi gubenue sayang mrk suka sara- hoax- finta,1
10282,Semoga sehat selalu pak presiden jokowi,0
10283,USER Pagi yg indah. Seprti memek mu',0
10284,"Itu sebuah reaksi kekecewaan, akan tetapi dari kalangan ulama seperti habib rizieq mengintruksikan untuk berhenti membully kh. Ma'ruf amin. Dari kalangan ulama sudah clear.pun analisaku hari ini, ulama terpecah. Ada yg berdiri dijalan kebenaran dan ada jug",0
10285,"USER USER Ambang batas capres dimasalahkan skr krn hal ini membuat langkah2 politik oposisi tdk diuntungkan. Mayoritas partai yg tdk tertarik lg dgn figur Prabowo membuat gerakan tagar ganti presiden menjadi satu2nya gerakan yg ditawarkan,",0
10286,"USER USER USER USER Kan janji pak dhe yg d tepati adalah 10jt lapangan kerja!? Tapi bukan untuk rakyat,tapi untuk Tka cina!'",1
10287,RT USER: USER aku tak tahu bahasa indon but SIALAN KOK MASIH BERKATA KATA LU BAJINGAN URL,1
10288,RT USER USER USER sby lebih byk utangnya tp gak menghasilkan apa-apa. Kalo jokowi utang..kan karna mertua dan presiden 10 thn,1
10289,"Kalo kita beda kartu GSM, itu gak masalah asalkan nantinya nama kita berdua ada di kartu Keluarga yang sama.'",0
10290,Ini apaan pada ngomongin antek',0
10291,RT USER: malu-maluin Gerindra punya admin spt ini...,1
10292,"USER USER tolong di retweet ini, karena yg selain Islam Nusantara adalah radikal. Inginnya sih Indonesia ini hanya ada Islam Nusantara dan agama lain, hindu budha kristen ahmadiyah dll'",0
10293,USER Gue aja gatau bom yang mana nukanya HAHAHAHAHA',0
10294,"Kebebasan bersuara dan media haruslah berasaskan tiga perkara, iaiu berteraskan tanggungjawab, kebenaran dan mengikut tafsiran citra serta budaya tempatan, bukan acuan barat - PM Najib",0
10295,"Katekismus Gereja Katolik tidak melarang miras secara lantang tapi menentang perbudakan yang bisa disebabkan oleh miras. \n\nBeberapa ayat menyatakan anggur secara positif (Pengkotbah, Mazmur dan Amos) seperti: minumlah anggur dengan hati yang senang da",0
10296,RT USER: USER USER USER Tukang hoax mo basmi hoax sama dengan bunuh diri donk?,1
10297,USER Pusing w Uda 2 x Lihat in anak orang eek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
10298,"USER Buaya apa nih? Buaya muara, buaya darat apa siluman buaya?'",0
10299,"Gue bukan org yg religius, tp suka miris aja liat org yg ngakunya religius tp masih sering ngelive di Instagram/Facebook waktu lagi ibadah berlangsung. Mending kita sama-sama duduk diluar minum bir sambil cerita kotor, itu lebih terlihat jujur dan tdk mu",0
10300,Siapa yang kunyuk mas hehe URL,0
10301,USER USER USER USER USER USER USER USER mencret hyung',0
10302,"Bubarkan partai gaduh, partai burung pipit dan partai sapi jualan agama",1
10303,RT USER Bubarkan DPR! useless,1
10304,"Semakan peningkatan kali keempat terhadap KDNK Malaysia oleh Bank Dunia adalah petanda jelas bahawa kerajaan Barisan Nasional menguruskan ekonomi dengan baik, kata Datuk Seri Najib Tun Razak; ; #BersamaBN #HebatkanNegaraku #JomBN #HidupRakyat #ManifestoBN",0
10305,USER Bubarkan KPK! Busuk,1
10306,RT USER USER USER USER Jk jokowi mundur lebih jantan.,1
10307,"RT USER: Sandiaga diduga kampanyekan Sudirman-Ida di masjid Solo, ini kata KPU | URL URL USER\xe2\x80\xa6'",0
10308,USER Gak krungu bocoran aseng milan arep rekrut pemain argentina ta mbah (emanuel de porras) \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
10309,USER kadang jijik kita pernah alay dm2an tapi gimana atuh da perjalanan hidup wkwkw',0
10310,USER Pak USER penyesatan yg dilakukan PBNU tampaknya demi kebaikan padahal menyembunyikan JAHAT Islam,1
10311,"USER USER Ini bukan tentang mayoritas atau minoritas. Tapi masalah konsep. Sependek pengetahuan saya, tdk ada perintah dlm kitab suci kristen, budha, hindu yg melarang memilih pemimpin, atau teman, atau pegawai, diluar agama mereka.'",0
10312,"USER Dasar onta, pulang aja loe ke arab sana'",1
10313,USER Ga sipit udah gede itu kak.',0
10314,URL &lt;-pacar lesbi #xxx #porn #bokep',0
10315,"USER USER USER Raja Ampat dan Papua khususnya bagian barat banyak sekali orang Maluku, jd budaya jg dibawa. Pembangunan dan penyebaran agama Kristen di Papua setau saya ikut dipengaruhi orang Maluku/Ambon karena kami dekat dengan orang Bel",0
10316,USER USER Daripada jilat pantat rijik kaya elu.',1
10317,Sepakat dgn argumen USER ini. Pemerintah JKW terkesan hanya fokus pada pembangunan infrastruktur &amp; mengesampingkan kesejahteraan rakyat sendiri. Tenaga kerja asing membanjiri sektor2 yg mestinya diisi WNI. Rakyat nganggur; ; #2019GantiPresid,1
10318,USER USER Memang sengaja... Melihat hasil pilkada dki yg memuaskan bagi mereka ..,0
10319,"Hayoo.. Jokower yg pernah ngetwit bantuan sembako itu duit pribadi JKW, buru2 lah hapus twit.. :-)",0
10320,RT USER Pribumi harus tolak etnis cina jadi pemimpin di indonesia jgn di adu dgn pancasila atau bhineka..,1
10321,USER USER lo tahu kafir itu apa?',0
10322,"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82....dr kmrn sdh terbagak liat kebodohan km kok panas gmn. Sdh di blg klo berkata keadaan sendiri itu pd org lain. Di ulang"" . Dungu btl cebong ini. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x",1
10323,"survey 'dimanakah gereja katolik terdekat dari desa gw?' ini gw lakukan tdk lama setelah tahu gw ditempatin di desa mana, which is 2 bulan lalu. 2 bulan setelahnya, which is hari ini, 2 temen gue itu akhirnya presentasi kondisi desa yg mereka liat kmrn""",0
10324,"USER Encan\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 \n\nEh lu tau ga orgil yang dirumah gue itu, kemaren kan gue nyapu tuh pas uda sampe teras gue liat dia lagi buka celana megangin titit \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9",0
10325,selamat hari minggu... pki sdh tamat sdh hancur ... awasi gerakan hti klompotan mahluk kaki dua yg di larang di muka bumi Indonesia,1
10326,RT USER USER Jentel aja mundur dr jabatan trus keluar dr partai..itu baru ksatria.,1
10327,"USER Teteeeppp ujungnya nyalahin pemerintah...ckckckck...pdhl nyangkutnya di dpr 2thn lebih, cb klo gk bnyak msyarakat yg teriak paling jg bapak adem ayem...'",0
10328,GUA UDAH MODAR',0
10329,USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!',1
10330,USER USER USER Banyak yang tidak tau dan mengabaikan RPJMN dan kenapa banyak proyek dimasukkan ke PSN. Padahal 2 hal itu yang menyebabkan banyak proyek bisa diselesaikan dgn cepat.; ;,0
10331,USER USER USER USER USER USER USER USER USER USER USER Bikin resah TL saja si monyet kafir USER',1
10332,LENGSERKAN JOKOWI DI BAWAH KEKUASAAN CHINA KOMUNIS,1
10333,Bini gue kinclong bener kaya gigi spidermen :*,0
10334,"USER USER Ikut share..sekolah anakku sekolah katholik yg ngajar suster,teman sekelasnya ada yg muslim,kristen,budha,hindu,konghu chu..selama ini masih adem ayem saja'",0
10335,"USER Presiden polling , menang mimpi dan onani'",1
10336,Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!',0
10337,RT USER: Maaf saya bukan nya gila hormat di sini tapi tolong yg line nya lebih muda apakah bisa berbicara lebih sopan? Jangan asal\xe2\x80\xa6',0
10338,USER Yang Suka Pencitraan dulu Laris.... Sekarang akan Ada Piala Citra Versi Kecebong Sekolam.. .. \nArtinya para Pencari MAKAN dan Hidup Dari Hasil Penjilatan Kepada Master Kecebong.......\nTidak peduli walaupun Master CEBONG GOBLOK Sekolam..,1
10339,USER Aku yang jadi presiden mah aku jamin Negara pasti... Berantakan,0
10340,PDI Perjuangan Targetkan AGK-YA Menang 80 Persen di Tidore. Apa Strateginya? USER USER #AGKYa #MalukuUtara #AGKYa3,0
10341,Yah sekian pandangan awam dari saya wkwwk sekali lg ini cuman pandangan awam gaada riset riset tai kuching apalah itu. Have a good day :)',0
10342,RT USER: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha #AhokPastiTumbang #paslon3 #pilgubdki,1
10343,\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick',0
10344,USER USER Aktivis 65 anak buah eks pki dan gerwani',0
10345,"Kak...kak...kak...kak...pd manggil kak semua, kyk lg ngeladeni adek2 imut culun di bawah umur, males ahh'",0
10346,USER Tepay sekali...diberangus oleh UU MD3 !!!',0
10347,"'Kalau cuma cari suara,cukup bangun Jawa,tapi Presiden Jokowi itu seorang negarawan yang ingin membangun konektivitas di daerah terisolir'..",0
10348,USER USER USER USER USER USER USER USER edan ..edan... \npokoknya #2019GantiPresiden \ndan usir china china keparat gak tau malu',1
10349,Sebut 'Rakyat Susah Jadi Kuli Saja Tidak Bisa' Pernyataan Prabowo Subianto Dikritik Keras Netizen calon presidenAbadi,1
10350,Presiden Trump: AS-Korut Adakan Pembicaraan Langsung Tingkat Tinggi,0
10351,"""Dan perangilah mereka, supaya jangan Ada FITNAH Dan supaya Agama itu semata untuk ALLOH, jika�?�",0
10352,"USER USER Tapi aturan negara kita nggak (seharusnya) menganut aturan salah satu agama, karena seperti yang lo bilang, negara kita negara beragama BUKAN NEGARA AGAMA. Lagian sender nggak nyinggung ateis kok lo jadi bawa-bawa mereka'",0
10353,"USER Di bagian barat, byk pemimpin keceh nan mempesona. ; ; Tp br kali ini cinta setengah hidup dgn Presiden krn hatinya, kinerjanya &amp; ketulusannya sepaket gak pk diskon #jokowi2periode �??�??�",0
10354,RT USER USER siapa yg salah coba kl begini? ya saracen plus buni yani la wong y tegas gubernur sm Direktur RS kan cuma Ahok.,1
10355,Alhamdulillah rapat family perdana bani nafisah berjalan dengan khidmat',0
10356,USER USER pemuka agama yahudi ra oleh nyambi po?',0
10357,USER Kan cuma lemparin mercon bukan bom -_-',0
10358,"Gila apaan coba faedahnya ngeroyok orang gara gara bikin meme, dan yang jadi bahan meme juga ga ada hubungannya ama yang ngeroyok. \n\nBORO BORO ANGGOTA KELUARGA, KENAL AJA KAGAK LO KNTL BGST GOBLOOOOOOOO'",1
10359,"Kalau saya jd ketua Golkar, Setya Novanto sdh saya pecat krn bikin malu Partai.",1
10360,USER Disana teriak aseng aseng juga ga ya?',0
10361,USER Wkwkwk masalahnya gue ga kepikiran si mau dpr qn segitu ya lagian kalu ada pasti bagi2 yg membutuhkan dulu ga tega juga',0
10362,Muncul jg pki berbulu monyet URL,1
10363,akbar tandjung dapat kabar ketum golkar sudah ditentukan pihak luar,0
10364,Rezim yg seolah sederhana merakyat dan suka pd kritik koreksi dri rakyat di opinikan terus menerus oleh media pro Diktator,1
10365,"Sekarang kalau ke mall diperiksa barang""ya ya. Gapapa mengantisipasi kasus bom kemarin'",0
