,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
2051,2345,@USER i also --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,0,0,0
2052,577,"@USER It's not about Germans and Turks or other nationalities at all. It's just annoying to be reduced to the origin of the parents or the parent (I know you won't, but the over-extensive subject matter can seem like that). In Turkey, by the way, you are often asked whether you find Turkey or Germany ""better"" is sometimes difficult to reply politely and kindly to :), especially if the Turkish is enormously rusty.",0,0,1
2053,2794,@USER Oh no??,0,0,0
2054,1919,@MEDIUM Thank you for this info,0,1,0
2055,472,"Well, the question was about the present and is a general one. Why so many people outside the planned dictatorship choose the future dictator of the country in which they do not live. It was not a personal question about the behaviour of Turkish grandparents during the Armenian genocide.",0,0,0
2056,1388,@USER I strongly doubt,0,0,0
2057,2815,@USER do you really find??,0,0,0
2058,1974,I'm not an old motorcycle to be slaughtered.I don't let anyone take my death process.,0,1,0
2059,1053,@USER The policeman is exactly the Ottonormal consumer,0,0,1
2060,674,"How many times has this been discussed by the old people, in the last years, it hasn't been better in any case...it has to be done, in Berlin working groups are formed, to discuss the topic ... you have found your home for a long time, to rest what the Otto-Normalo needs, say the TEUERPAYER -- which is yes for various DIÄTEN , which is ALWAYS raised - that is something of no matter .. I had a rent increase of 50€ last year ( according to the rental mirror !! ) pay now ONLY 700€ warm for 65 sqm, -2 rooms, normal equipment, no modernization -is yes ONLY the half of the net income, before it was a third, what was to be paid ... rent price brake also does not work, the tenant must lay everything open, animal husbandry (cats ) only conditionally, children have to study at least none, who tells me what is for a person... when visiting, as in the East, as in the case of the apartment, so much as in the home!",1,1,1
2061,1117,"no climate change no New Zealand,...flat talks Sunday Monday how to go on...",0,0,0
2062,2056,"@USER Well, it's only passively set an example to Britain in which we show no tolerance. The EU is a long-established joint project and who thinks it can just shit on the playing field can do that, but then will have to take the consequences. With example, I don't mean to actively punish GB for deterring other EU doubters, but to let the EU doubter watch how a country ruins itself with the withdrawal. Every country is free to reject the European values and to withdraw even if this causes JEDEM a damage BUT who would want to make this selfish and retrogressive decision if we can't show indulgence with GB once to see what this decision means.",1,1,1
2063,1499,And still grinning at it,0,0,1
2064,2979,"I'm sure there's something going on with Jews, isn't there?",1,0,0
2065,823,@USER: That was 30 years ago and not representative. Today the problems are also more complex. Dss can't be compared with the GDR.,0,1,1
2066,720,"Mrs. Barley sat on the show so stupidly arrogantly grinning, she seems to have a personal invoice with a real estate agent. He always gave and gives private real estate offers, which can be used as a buyer. I do not have the chance, for example, as a new car car buyer. I always have to pay the merchant mage, although they even write the purchase contract.",1,0,1
2067,2291,"The worst speaker of the AfD has been invited so that the AfD can be defamed. I feel sorry for Mr Reil as a sheep in the wolf cave. Meuthen, Gauland or Weidel rather grew the apparent democrats.",1,1,0
2068,3181,"I have the impression that the AFD voters are not taken for granted, it actually has to escalate in this country around which also a Mr @MODERATOR understands, that his mission does not work like this 4 to 1 and then the Greens with the understanding of the phedolism cruelly, the Landtag elections will show the results and then I am curious if Mr @MODERATOR changes his opinion about his guests something",1,0,0
2069,1209,"@USER! Unfortunately, that's right.",0,0,0
2070,370,jep Eiwanger is right.,0,0,0
2071,539,"They have not been sung for a long time. Because per se evil and right. Who knows a romantic poem by heart, m u s s be a Nazi",0,1,1
2072,3163,@USER how long did they take for these linguistic indulgences - quite unlike their first platitudes -? Let's be honest! Isn't it a pity when so much education helps so little knowledge.,1,0,0
2073,137,"""And at some point there will be unrest due to the aggressions of the refugees out of frustration and despair and aggressions of autochthons out of anger. "" You up... problem recognized? And what about all the ""refugees"" and ""migrants"" in the yellow West all over Europe?",0,0,0
2074,1806,"wrong, do not always say EU. The NWO is meant and in the middle of the network sits the WHO. Right?",0,0,0
2075,1266,"@MEDIUM na not so hasty because the perpetrator was on Europe tour to inquire, in Austria already a security subcommittee because of NZ and perhaps because of connections, or what he did in Austria, he was also Germany.",0,0,1
2076,162,"@USER, why do seniors live in retirement homes? Because the children no longer care for them? Why don't the children do that anymore? Did the seniors end up making mistakes in raising their children themselves?",0,0,0
2077,2969,...and there we have it again! . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,0,0
2078,561,"What Mr. @MODERATOR did not understand: ""Heimat Germany – only for Germans or open to all?"" implies that there is a world in which Germany cannot be my home, because my father was invited by the German state over 50 years ago. The idea behind it is NPD- and in no small parts AfDer-Propaganda.",0,1,0
2079,1027,The word expropriation alone is enough to deter.,0,0,1
2080,2715,"The violence comes from at least 3 sides, right, left, Islam. Why are the last two always turned under the table?",0,0,1
2081,898,"We own a condominium. This is rented, we live for professional reasons in another city for rent. I have to tax the rental income, the rent to be paid by me cannot be offset. About that one could think ...",0,0,1
2082,1444,there can only allow more e-cars in some cities in China.,0,0,1
2083,2999,"Journalism does not have to be neutral. This is not a leitmotif for journalistic work and is not taught this way anywhere in journalism education. Moreover, it is not a news show, but a talk show.",0,0,1
2084,1173,"Why, because they want to work part - time, because of the taxes class 5 C.E.",0,0,1
2085,2035,So plem-plem politician there is also in Germany..???,1,0,0
2086,201,There's a point.,0,0,0
2087,34,"Should he not receive a pension? By the way, every official gets money from us taxpayers",0,0,1
2088,2605,"Hypocrites! Who co-founded Hartz-IV with the SPD then? ...and how long did these ""green"" Hartz-IV endure, although in many ways this system is inhuman! Such a hypocrite!",1,0,0
2089,2867,"@USER, in a community certificate of secondary school, you would fail with such a statement - at the university in the department of political science as well.",0,0,0
2090,90,@USER Well what should you expect the other from the FDP. The rich donations already sooo much! The what the donations would have to pay the otherwise to the tax office. And donations you can get back to the Tei. That should put you in jail for 10 years because about fine laughing only.,1,0,1
2091,1210,@MEDIUM ! You have probably invited the wrong couple. Are both well-earned. There can easily one stay at home while the other works.,0,1,0
2092,2694,@USER Yes : The poor birds !! You have no heart - here one for you : <3,1,0,0
2093,3195,"@USER, of course, that's the way it is! Are they blind? ́ If you don't believe it, please go to an old people's home and school for a month. Because the laws are made against the citizens and it's easier to lead stupid citizens!",1,0,0
2094,1563,"@USER ahem, this was the subject of the Greens.",0,0,1
2095,972,@USER But a human right,0,0,1
2096,2638,"No one's ever done the right thing, but we can do it this time.",0,0,0
2097,1980,@USER Bravo.....my words. It rises with the donor of the blood pressure and some sweat strongly which in a normal surgery indicates strong pain..... they are tightened because they show agitation..... dead is different !,0,1,1
2098,1576,What an emotionally stupid gossip...,0,0,0
2099,2657,The name is Top .lach,0,0,0
2100,1238,Nuclear power lt Prophetess Greta ?,1,0,0
2101,2164,@USER xxxl,0,0,0
2102,1025,@MEDIUM which hurdles? Is even anchored in the Basic Law!!!!!,1,1,1
2103,1738,"In principle, I don't disagree with you, but once there's a risk of having an organ, he's just gonna be a donor on the grounds that he's changed his mind.",0,0,0
2104,1226,@MEDIUM The show is called hard?!,0,0,0
2105,2723,@USER .locker if no longer,0,0,0
2106,2673,@USER. harm that there are such people.Sa would have preferred the parents sometimes prevented,1,0,0
2107,303,green quota witch with it - but without the strongest opposition party #ichbinhier,1,0,0
2108,3070,"@USER already gave several bad attacks on afd politicians, but one hardly talks about it and fortunately no dead!! Even less talk about victims of religious powers!!",0,0,1
2109,1179,Pink used to be for boys.,0,0,1
2110,1906,@USER No one forces you to make a donation. The only right bending here would be that you have to actively decide for yourself. It's embarrassing that this seems to be so difficult.,0,0,1
2111,2859,Why do you want to distract from right-wing terrorism? Are you a sympathizer?,0,0,0
2112,1046,"@USER Who ""snashes"" the tenants? After all, they don't want to live in run-down barracks",0,1,0
2113,1883,"Yes, it's called framing! These are real criminals, the WDR. Sociopaths quasi",1,0,1
2114,1041,It is incredible that someone demands expropriations after the experiences in the GDR,0,0,0
2115,1889,"EUROTRANSPLANT - The GF is certainly not a physician and knows various people from ""meetings of all kinds"" (??)",1,0,0
2116,952,@USER Who do you think the sellers pay commission when they buy a car?,1,0,1
2117,587,"Ochkomm,@USER, if no one ever came back to Berlin, it would be a pity!",0,0,0
2118,2039,eat the dirty fish yourself.,0,0,0
2119,3039,"This show is repetitive, 4 against 1 just terrible the green ones are pedophile because nobody says anything and it is still not understood that it is too strong",1,0,0
2120,2757,This hatred and incitement has arisen because the state and the press have turned against its people. Now the state is slowly but surely going against the police and the army... everywhere Nazis!?!? The children are raised to disobedience against everything. There is no compulsory schooling anymore. What is there? Democracy? Certainly not!,0,0,0
2121,324,"Those who only have the German passport are German and those who have another German passport are German with migrant backgrounds. The BR also has to see that those who choose their advantage with the passport, so as far as the financial one is concerned are more German, but regard the rights of their home country as right and reject everything German belongs to them very quickly the German passport is withdrawn. Those who take advantage of all the advantages here but at the same time reject our laws and, above all, our president because their ( Turkish ) president is the only one who then belongs to those who withdraw the German passport and also deported back to Turkey. Even if this citizen was born here.",0,1,0
2122,2883,He doesn't even know what it means to injure the people. This man is completely uneducated politically and a nationalist-Völkish agitator.,1,0,0
2123,697,@USER Stay away with the slogans of the brownish pack!,0,0,0
2124,738,"@USER ""property committed"" is in the Basic Law.",0,1,1
2125,1688,"Oh, a baby can already write, no, so it's a foreign matter...",1,0,0
2126,2846,"@MEDIUM, if you take political science literature to the extreme right seriously, then you would also know that this political environment does not have an interest in discourse, but its destruction, and that is why it is counterproductive to offer such actors a platform.",0,1,1
2127,597,"So I don't find anything racist about asking a person about their origin... If someone speaks Swabian in Cologne, you ask where he comes from!? That's nothing discriminatory, but just shows interest in the person. If, for example, Nelson Müller or Dennis Schröder say ""from Germany"" everything is fine!",0,0,0
2128,1765,"Environmental protection! It's up to us all. From now on, private flights and car rides are prohibited.",1,0,0
2129,1536,@USER I don't do anything because you can't do anything about it !!!!!,1,1,1
2130,1469,"There's a nuclear fusion, what about the EU research in France.",0,0,0
2131,1202,"This has nothing to do with reducing! You write about what children are so interested in. And most girls play with dolls at a young age, they dress or make them up. I don't know where the problem is!? That has nothing, but nothing to do with the fact that they can't be used for anything else. If books in girls were something about cars or football, no one would buy them. Likewise, boys wouldn't usually buy Wendy magazines.",0,1,1
2132,3136,"@USER What the Tauber, CDU recently gave away is not exactly harmless either..",0,0,0
2133,3137,"@USER You know as well as I that big taboos exist..And who is it that is surprised that there are people who fill this vacuum? And it is rather dishonest to equate any criticism of Islam with Islam hostility.. Religion criticism of any kind was completely legitimate until a few years ago..But Islam was not my subject here, anyway, is often influenced by dusty traditions.",0,0,0
2134,189,@USER oh oh,1,0,0
2135,2228,"If the poltics did the job properly for the whole decades, it would look different.Just put out the money and contribute nothing.Alone if you have always shouted in the debata around the area like the Assys at the drinking hall",1,0,0
2136,2833,@USER I don't think so,0,0,0
2137,2932,"It is a folkic, dictatorial one-party fantasies in which the political opponent is to land in front of the People's Court. This is classic anti-parliamentary and anti-democratic gossip, as is known from the foregrounds of the New Right, the so-called ""Conservative Revolution"" of the Weimar Republic.",0,0,1
2138,1818,It's not even death for nothing.,0,0,1
2139,3086,"With their comment, they insult all victims of National Socialism and thereby trivialize the real Nazis! Talking about history, but not understanding history. Shame on you!",0,1,0
2140,3067,hard to oppose the reality of etwss!!,1,0,0
2141,1778,"What the meaning of the word contradiction is, you can look up in the Duden.",0,0,1
2142,371,I want her to be silent.,0,0,0
2143,2789,"@USER because it wants 100,000 end so - democracy my dear",0,1,0
2144,1178,don't do CDU GangBang..,1,0,0
2145,962,"@MEDIUM always the same lyre, since you are fair",0,0,0
2146,2893,What are you going to tell a political scientist like me about democracy? Why don't you name me the essence of a modern democracy?,1,0,0
2147,2791,Long live patriotism and soon-to-be-returning democracy,0,0,0
2148,1999,"How well the British do, at least you don't have to deal with serious issues.",0,0,0
2149,1298,Welcome to the proposals made by the FDP for a long time.,0,0,0
2150,3172,@MEDIUM Team. I recommend you the documentary about the extraction of cobalt and silicon. There they will be amazed like environmentally harmful E cars are.The documentary even ran in the first. other countries are exploited for the fact that we can drive E cars and in addition the environment is destroyed but that does not matter to the Greens.,0,1,1
2151,1346,This statement of the star philosopher Lanz proves that he has only a distinct plain gemuet.,1,0,0
2152,2895,"Society is not overburdened with immigration, but immigration is merely a vehicle in which ethnic nationalists can transport the ideology of the inequality of people.",0,1,1
2153,1629,@USER ,0,0,0
2154,1387,"Throw away less nibble packaging on the way to school, that would be a big step",1,0,0
2155,3025,How many Nazis have been hiding in the West after the war or have been submerged - they were even represented in the judiciary and in the then Bundestag after the war - always others are to blame.,0,0,1
2156,1924,http://www.3sat.de/page/?source=%2Fboerse%2Fmagazin%2F169907%2Findex.html&fbclid=IwAR2CRh-vho5MFhtVWs7n66tA9FIhy3MH5mqXNarZOwM_w7LNy2ifwHs1Mks,0,1,1
2157,307,Not this crisp bread KGE NO PLEASE I get a pimple...DOLL,1,0,0
2158,633,"@USER was once, they live in the past, does their soul not good",0,0,1
2159,1680,"I've been registered for a long time, but forcing someone to...",0,0,0
2160,591,"Yes but it is so , at the country of origin and from which region someone comes there you can already arrest a lot ! Oddly way it is always the same countrymen it allegedly Nervt 😉",0,0,1
2161,63,"If I'm not mistaken, the lady is visually impaired or even blind. The comment is degrading and completely wrong!!!",1,1,1
2162,1872,"I am clearly in favour of the bill! An organ is no longer useful to a dead person. It is burned or decayed to dust! On the other hand, it can save lives and every citizen should feel obliged to live. A government is responsible for the general good! Since there is a right of objection no one is restricted!",0,1,1
2163,2155,@USER You're too stupid to see how much to be deported every year! Incredible!!!,1,0,0
2164,409,Why can't you have a feeling of home as a German? It's only demonized here. Any other nationality can do that.,0,0,1
2165,1804,The idea is not bad-. burns such a card if you stick to the tree and the car burns? - I would also like to have an expression of what is stored on my insured card from the GKV. you could also leave your position behind and not on this above-priced cardboard.,0,1,0
2166,2389,"Yes, in some parties the bang has not been heard. The big parties do not understand why the AfD is growing up - it is quite simple. They speak clearly what they stand for in a language that also a child understands. The politicians of large parties should stop telling speech-wise novels on simple questions.",0,1,0
2167,1360,I believe in the progress of engineers and inventions rather than the panic of little naïve girls who have not done anything in their lives.,1,1,0
2168,2058,"The election of deputies and a (non-binding) survey on a subject matter are not comparable at all. The deputies were elected in the German Bundestag and the composition was exactly in line with the will of the electorate. Therefore, a new election (which probably would not have led to any other result) is not opportune, as long as not all funds have been used to form a viable government. However, a survey (with little participation) can only be a temporary image of mood. Now that all the facts are on the table and a concrete exit agreement is being discussed, the mood can be quite different.",0,1,1
2169,2374,@MEDIUM easier said Europe is equal to the European Union..so synonymous..only in language use...,0,0,0
2170,152,"@USER I can link these arguments with facts. For example, you can visit my Facebook page ""Think New"" or I will provide you with my data collection ""Important Knowledge"".",0,1,1
2171,2029,"There is still one option! May has the right in GB to withdraw as Prime Minister! She does not need a parliament to do so! She can decide that alone! If it were political suicide, GB would remain in the EU and later with another government and perhaps the second referendum, you can react again if necessary!",0,1,1
2172,624,@MEDIUM he only makes one on Tayyip,0,0,0
2173,1582,They don't even have a functioning deposit system for plastic bottles,0,0,1
2174,1562,"@USER exactly, it's always the problem that addresses the maladministration. Because, that's known, if we don't see it, it's not there.",1,0,0
2175,2973,Why not?,0,0,0
2176,1304,it should also come expensive only to spread political hot air.,1,0,0
2177,179,"@USER Yes, but who will come the German state according to our rules ! Just like in Canada",0,0,0
2178,1683,Nope.,0,0,0
2179,2313,Mr. Filzmaier is great!,0,1,0
2180,2592,"@USER That was at Thatcher's time. The Greens are crystal clear followers of Maoism. They have always been, they will always be. If they really get into the situation of having to report something properly, then some voters will no longer indicate that they voted for it. I just find it inconceivable what kind of idiots we are surrounded by.",1,0,0
2181,979,"As a former federal police officer, you should know that you don't do that.",0,1,0
2182,773,@USER that he's going to ignore us once and for all what?,1,0,0
2183,1319,"@USER: Well, lucky you're smart...",1,0,0
2184,2649,"@USER, hypocrites would be the right word!",0,0,0
2185,1546,@MEDIUM - Why are you so vehemently defending the flight of Lanz?,0,0,0
2186,1362,@USER There are mostly scientists who produce little of the gross domestic product but work in secure jobs at state institutions,1,0,1
2187,1414,@USER didn't we have six car brands?,0,0,0
2188,2578,@USER Witness attitude and consistency. Also with finances. At least for a few months. It doesn't hurt!,0,0,0
2189,1830,Yes,0,0,0
2190,609,"Oh @USER, how sweet, just on the track again insulting on the road. You are so sweet, I'll kiss you.",1,1,0
2191,2006,The EU also divides England nicely with Ireland's question.,0,0,0
2192,3059,@MEDIUM I do not think that here should be such statements as those of Andreas Müller!,0,0,0
2193,2876,"Just read this article by the renowned anti-Semitism researcher Dr. Clemens Heni from September 2017, on which I also participated in my role as a political scientist: https://blogs.timesofisrael.com/first-neo-nazi-party-to-be-elected-to-the-german-federal-parliament-on-sept-24/",0,1,1
2194,3242,@USER .So it is,0,0,0
2195,1095,"Are women really diskimized? Don't they put themselves under pressure? Isn't it socialist like-making when one says woman or man = the same? I hear of many ""only"" housewives, ""only"" mothers that they are seen by their own sex comrades shyly when they indicate their actually infinitely important ""job"". There are now, in spite of all gender-gelabers, various differences. There are women who go full in their housewives and mother roles... For payment I mean that there must be a difference. Each company pays for the presence in the workplace, no matter what activity is carried out. Only with women it is that they are more often missing because of illness, is now so. That must also be reflected in the wages. Until a few years ago there were still differences in private health insurances, women paid more than men because they were just more often sick, (so from the 50th year of life it changed then) today you see this only in the various statistics. Also, I think that through their alleged discrimination, one woman's very important advantages are said, ""the woman's life is not shot up and the woman's place is still open to you'.",0,1,1
2196,3057,"Why do you always have to insult each other? You can also discuss with respect - that's not so difficult, just courage!",0,1,1
2197,1393,I strongly doubt that the proportion of demonstrators on which this is applied is also rather small.,0,0,0
2198,2588,"@USER It has already been announced, during the summer holidays is not ""striking"" because the politicians are not there either and the media does not stop at it.",0,1,0
2200,286,"Well, your @USER, you're well-educated, got your guardians really well.",1,0,0
2201,560,"Oh how beautiful, a real Honk",1,0,0
2202,2082,"@USER in the city you live because there are doctors there, banks, schools, shopping ect.. ect... Especially if you have no money, you have to live near the source. By the way, you have to pull out gaaaaananz, at least in my region, if you want to raise less rent. U.T. you then put the difference for driving costs on it.",0,1,0
2203,781,"You know, the affordable living space has halved in the last 20 years?",0,0,1
2204,1572,"There are still a few countries that should first open up to us in terms of climate protection...if that is the case, we can talk about what else we can do ;)",0,0,1
2205,593,@MEDIUM This broadcast is popular stupidity at the highest level !,0,0,0
2206,1871,@USER Well..then dream on or visit a large Upper Bavarian heart center...there are Omis who need a new heart sent away because in the back of the waiting room already the gentlemen from Bahrain are waiting for an organ for your grandpa and also get it...,1,1,1
2207,2452,"27.03.2019 in Hamburg, in the hospital on the Holy Spirit, the SPD mayor Tschenscher, successor of the SPD mayor Olaf Scholz (currently Federal Minister of Finance) was a guest. He said: ""The last 20 years have gone a bit wrong."" Hello?! - The SPD ruled Hamburg almost without exception for the last 20 years. The SPD ruled in the federal government almost without exception. And who is the representative of responsible designers of political frameworks? Who is allowed to present themselves again? - Now as an actor in the role: We understand and do what. - The citizen has a right to ... - Well? - Who is it?",1,1,1
2208,1935,"And you know, some people just create a lot of harm because they don't fully inform themselves! Can't you condemn that? Some people don't want to know the truth at all, because - as in the case of those who want to accept donor organs, it would mean that they would have to give up and die themselves. And that's unpleasant! Therefore ... The question is, what can I evaluate now and what NOT!",1,0,0
2209,1977,@USER immunosuppressants are highly carcinogenic......there goes on .....,0,0,1
2210,1702,"Eva Ramm-Hrushka You are talking here, even if someone is brain-dead, still about people and NOT about a spare part store!!",0,0,1
2211,1120,It could also just be the company's will to save money.,0,0,0
2212,2085,Lafontaine the millionaire should open his wallet and move out of his castle!!! Then he is credible!!!!,1,1,1
2213,1196,"@USER Shame on you, Tribe!",1,0,0
2214,2238,"@MEDIUM Let's hope, because with other shows you have unfortunately been sleeping with the Lingua Tertii Imperi at AfDlern sorry to say that... :-)",0,0,0
2215,631,"90% of the Germans are radical in the heart of the right and want to be a strong leader as at that time ... that's why they are jealous of the turrets because of your leaders ! The remaining 10% cosmopolitan Germans return to Germany, the last hope for this people who unfortunately God wants to have nothing to do with these people here. Germany is lost",1,1,1
2216,482,"@USER It serves the AfDer narrative of the ""BioGerman"" which is something else (actually better) than the ""Passdeutsche"".",0,0,0
2217,1891,"If you are interested in the Eurotransplat Foundation, you can read in the huge lists of board members and groups here - it is an association of dwarf countries, then France, Spain, Scandinavia can't be found on it. https://www.eurotransplant.org/cms/index.php?page=organization",0,1,1
2218,465,@USER 1. There is no fully veiled swinger club. 2.I am not a muselman :) 3. Go quietly to the swinger club and fuck up your company as the migrants marry nicely decently and multiply like the canoes :) Germany gets away by itself muhahhah,1,1,0
2219,2856,"In this pamphlet, Götz Kubitschek, one of the most influential neo-fascists, states quite clearly: ""Our goal is not to participate in the discourse, but to end it as a form of consensus, not a speech, but a different language, not the standing place in the salon, but the ending of the party.""",0,1,1
2220,2422,@USER then I may be hearing hard.,0,0,0
2221,1672,"@MEDIUM that I didn't miss, don't live in a hole, but until here what is being implemented......it's too late anyway",1,1,0
2222,57,"Don't worry, they knew.",0,0,1
2223,1273,"@USER booth with you already the police at the door, is it possible for you to post your opinion here, do you have access to all internet sites or do you happen to be under house arrest?",1,0,0
2224,649,"@USER I know the fun from the social department store, reserved for the immigration office.",1,1,1
2225,3041,@USER oh again you. I thought you had nothing to do with the AfD. Strange. First rush and then not stand there. Typical,0,0,0
2226,2559,And away again - it's about these left green and every 2 word AfD to vomit,0,0,0
2227,2629,Never choose green.,0,0,0
2228,1986,Just listen again...,0,0,0
2229,2842,"What is that? So now problems in school justify a murder of a politician, because one doesn't like his opinion? A bit deviant.",0,0,0
2230,1180,in the companies where the one of Platen advises could be the case then...water preaching wine drinking...,1,0,0
2231,2866,"@USER, but nobody has the duty to invite neo-fascist actors to a talk show.",0,0,1
2232,3157,Stupid is who doesn't realize that it's stupid in every party. Do they prove their incitement with O-passages from the afd party program!!,1,0,0
2233,3141,"@USER mobile phone videos were also published in the WDR, also about the entire behaviour at the pool.They also jumped over the bathers on the lawn. Was already very scary.",0,1,1
2234,212,Cologne Carnival as a Homeland...,1,0,0
2235,1811,Then you can see what happens to people who eat as much schoki as I do. someone laughs here. or now they come back to the corner again and bore me.,1,0,0
2236,2042,Verd. now I have to throw my pills in earlier because of the round.,0,0,0
2237,3180,"@MEDIUM think about what you allow here for posts and insanity in your ""discussion "". Especially from pseudo-left FB - heroes. ( I don't mean real left )",0,0,0
2238,2124,@USER -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,1,0,0
2239,769,@USER then we probably saw two different posts.,0,0,0
2240,223,"And the weapons we have against it are hearts and brains. ""Tolerance and goodness comes from wisdom and knowledge!""",0,0,0
2241,1693,"first hamster, then spare parts warehouse. If this is the NWO. Do the new ones know about it? There are certainly religious differences. So what do the representatives of the so-called world religions say about it?=",1,0,0
2242,1893,"I can only hope that the green chick doesn't have to wait for an organ. But in order to think about the fear and despair of those who are waiting, you should experience it once. If I am dead, then I don't care what happens to my carcasses !! If I can give a person only a year more life and confidence, please... then leave and dispose of the rest in the fireplace. This way of thinking of the Greens is starting to piss me off... ..... on everything and everyone is taken into consideration.",1,1,0
2243,2993,"Does this also apply to the police officers of Uniter, NSU 2.0, Nordkreuz or the Munich Whatsapp Group?",0,0,0
2244,5,"""As long as profit maximization takes precedence, it will only change slowly"" I agree with you.",0,0,0
2245,2108,@USER 'soon notice how German hostile one is in this country now? That's not nice either!,1,0,0
2246,1656,All states should comply with their obligations under the climate protection agreement. Why should Germany continue to press ahead with it?,0,0,0
2247,475,These are facts.,0,0,1
2248,1325,Then he will always talk in between if he doesn't like a different opinion. Does he not deserve enough at ZDF anymore?,1,0,0
2249,2529,@MEDIUM Your Partyness.,0,0,0
2250,3126,"@USER just take your fingers and drill into the nose and back exit instead of here on FB around toads, you hero. You already have nothing else in your skull",1,0,0
2251,361,It takes drugs where Turkey is today to praise.,1,0,0
2252,2535,Legalization of unreasonable laws?!,0,0,0
2253,151,"Of course you don't listen to me. And that's why the same neoliberal capitalist parties CDU, CSU, FDP, SPD and AfD have been elected for years. Unfortunately, the Greens are not trustworthy on the basis of their Agenda 2010 policy and their support for the war against international law in Kosovo. The result of this neoliberal capitalist policy is that the poverty rate in the last year has risen from 16% to 16.8%. And how asocial the parties, especially the AfD, have been seen today during the speeches on the LINK motion to fight poverty in Germany.",1,1,1
2254,2254,"naj, seems to be exciting. @MEDIUM has invited a explosive audience.",0,1,0
2255,1641,"@USER ..Source://automobil-produktion. en.. .Toyota: 2022: E-cars for long-distance cars Currently, car manufacturers still install lithium-ion batteries into their electric cars. These need about 20 to 30 minutes to charge and reach about 300 to 400 kilometers. Solid-fuel batteries, on the other hand, are supposed to be able to store between 15 and 20 percent more energy. In addition, they are lighter and smaller than lithium-ion batteries. The risk of fire is also lower.",0,1,1
2256,2317,@USER if you mix red in any case.,0,0,0
2257,2030,"I agree with you that we are constantly discriminating about possible problems in other countries, as if we had none here.",0,0,0
2258,2763,"@USER The soldiers hold their heads and thus their lives in foreign countries! @USER was deployed in several foreign missions. A little more respect for the Bundeswehr would be appropriate. Besides, our soldiers are regularly sent by the Greens as a ""peace party"" in foreign missions.",0,1,1
2259,1351,"@USER yes, may and must them. Was it still missing that only the grown-ups decide. And that we do ourselves stupidly one sees now plakativ everywhere. We are greedy, short-sighted, wonnoriented assholes, the kids fortunately still(?) not. Bravo, keep it up whenever it suits you.",1,0,0
2260,659,"@USER But not like the little SPD boy it ""andenkt"" with expropriation. First the apartments are sold to private, then one wonders that the rents rise, then one wants to expropriate. So one can think only a soze. To the expropriation belongs also a compensation (stands thus in the laws). First one sells, then buys (expropriated) one back at an increased price ... and the money is then missing for new buildings without that has changed in the few apartments. The return on the private ones is about 10 %, exactly around this amount the rent would then decrease. Whether that is the wisdom of the last conclusion I doubt because there will be no new living space just because of lack of money.",1,1,1
2261,429,"@USER And MIR says this headline 50 years later, that it is a question of whether Germany CAN BE my homeland. Most of the unaffected don't understand that and Mr. @MODERATOR or his headline writer obviously don't.",0,1,0
2262,1316,It is high time that action was finally taken. The negative effects of climate change are felt all over the world. We should finally ensure that Germany complies with the goals of the World Climate Change Conference.,0,1,1
2263,1366,"Right, I turned it off now, can't hear the gourd...",1,0,0
2264,2697,"so I liked how he 1, 2 times tried to speak the Schulze-Slang - I found great! Hadn't even noticed in her speech wall :D",0,1,0
2265,1426,"So the guy on YouTube said everything's easy, then everything's easy.",0,0,0
2266,1926,Sometimes you have to be able to accept your fate!,0,0,0
2267,374,for them a Chador..immediately..,1,0,0
2268,2357,@USER Nostradamus predicted the end of the world already around 2000.,0,0,1
2269,2561,"How to invite these cabaretists when it comes to politics - oh man, oh man,",1,0,0
2270,744,@USER Great that probably no property at all that's good you can't lose either....Doll,0,0,0
2271,2531,@MEDIUM yes we had red green under Schröder and Joschka Fischer our Foreign Minister forgot @MEDIUM,0,0,1
2272,2937,"The cruel murder of a politician is terrible and tragic, but to use this murder for election purposes is undemocratic and immoral. Right after the news in the press the perpetrator was found and that was the AfD, although the investigation had not yet been completed. Thus one can split the country with such accusations and that of a party leader of the CDU - politicians should one and not divide but they do the opposite. Will one now say that all those who have given their voice to the AfD are fellow offenders? How big must be the fear of Union and SPD - to lose the state elections in the east - if they resort to such drastic statements as already so often and without any burden of proof?",1,1,0
2273,2126,"Absolutely well pursued politics. At least he has for those who secure or increase his wealth, even what in the petto.",1,0,0
2274,2755,"Incidentally, until today, the perpetrators who were supposed to have beaten Uwe Junge were not caught. I wouldn't be surprised if that was a staging.",0,0,1
