,Unnamed: 0,id,prediction0,prediction1
5048,5048,"Egal wie... Diese teilweise bornierten Parteibonzen und Parlamentarier kann ich nicht mehr sehen und hören. Wenn ich nur an das Impfstoffdebake l, die bräsig-lahmen Ämter, den Lobbyismus oder oder oder denke.... Wie hat Roman Herzog in seiner berühmten Rede gefordert: durch Deutschland muss ein Ruck gehen. Seither hat es nicht mal geruckelt, es hakt an allen Ecken und Enden!",0.0176459848880767,0.9823540449142456
5049,5049,Hoffe mal das diese winzige Partei in Deutschland bald keinen Stich mehr bekommt . Vor Arroganz sind diese Politiker nicht zu überbieten .,0.239153191447258,0.7608467936515808
5051,5051,"Es hieß von Anfang an, dass die Impfung Corona nicht verhindert, sondern den Verlauf abschwächt. In den Bundespressekon ferenzen wurde nie etwas anderes gesagt. Die Skepsis gegen Impfen kann ich verstehen - aber vor ca. 50 Jahren war z.B. Polio ein ganz großes Thema und dem konnte man durch Impfen Herr werden. Das sollte nicht vergessen werden. Ich gehe davon aus, dass - solange es keine Medikamente gegen Corona gibt und immer noch Varianten im Spiel sind - nach der Massenimpfung jetzt, es einer jährlichen Auffrischung wie z.B. bei der Grippe bedarf.",0.9225300550460817,0.0774699300527572
5052,5052,"Lustig, das in etwa die Summe, die in Hamburg den Selbstständigen , Freiberuflern und Gastronomen noch von der Novemberhilfe fehlen (180 Mio. Beantragt erst 40 ausgezahlt).",0.9078784584999084,0.0921216011047363
5054,5054,Keine Partei ist mehr wählbar!,0.8739047050476074,0.1260952204465866
5055,5055,"Mhhhh, man KÖNNTE sich irgendwie mal mit neuen Themen beschäftigen... z.B.: Was wird jetzt mit den Selbstständigen die ihre Altersvorsorge verbraucht haben, wie geht es für diese weiter? Was machen die ehemaligen Selbstständigen die ihre Existenz verloren haben? Wie möchten unsere Verantwortlich das finanzieren, und wann legen sie die Karten auf den Tisch was die Sozialbeiträge und Steuern angeht? Wie finanzieren die Krankenkassen Spahns ""kostenfreie"" Tests, und wie soll die Erhöhung auf 17% Beitrag eigentlich funktionieren, wenn die Sozialbeiträge bei 40% gedeckelt sind und bereits bei 39,5% stehen? Aber neeeeeiiiiiiiin nnn - nach 15 Monaten Armageddonvirus , geht es nicht mit solchen Themen weiter... wir machen weiter, wo wir aufhörten... ARBEITET eigentlich IRGENDJEMAND, IRGENDWIE, an sowas wie ""Themen"", oder ist diese Abteilung dicht gemacht worden?",0.2592062056064605,0.740793764591217
5059,5059,"Anwälte, Steuerberater, Notare, Ärzte,... haben übrigens auch staatlich festgelegte Vergütungsgeset ze, Gebührenordnung en,...  Eine deutschlandweit e gesetzliche Tarifbindung für alle Arbeitgeber wäre übrigens sinnvoll.",0.9575249552726746,0.0424750223755836
5060,5060,Lauterbach wird wieder Recht behalten.Der UEFA ist das aber scheiß egal. Profit ist deren oberstes Gebot.Wenn 1500 FIFA Bonzen sich nicht mal testen lassen wollen sagt das alles über den raffgierigen Verein.,0.0842669978737831,0.91573303937912
5065,5065,"Großen Respekt an alle, die da geholfen haben! Viel Kraft den Angehörigen der Verstorbenen.",0.944034993648529,0.0559650063514709
5069,5069,"Es gibt leider immer noch Eltern, die Fotos von ihren Babys und Kleinkindern posten, diese sehen bis heute keine Gefahr darin.  ",0.8887143135070801,0.1112857162952423
5073,5073,"So ein Spiel kommt bei raus, wenn der Fokus der Öffentlichkeit auf dem Regenbogen liegt. Und ja, jeder, der Fußball spielt weiß, daß eine Mannschaft das beeinflußt. Deswegen hat Politik im Sport nichts zu suchen...",0.8622402548789978,0.1377597749233245
5078,5078,"Die Union hat zwar sehr viel Personal und redet sehr viel übereinander und gibt zu tagesaktuellen Themen ihren Senf mit kurzer Halbwertzeit dazu, haben aber als Parteien weder ein Programm, noch Ziele für die Nach-Merkel-Ära formuliert. Hier hört und sieht man auf weiter Flur nichts greifbares. Nur Schweigen. Diese langsam als Volkspartei abdankende, durch Merkel entkernte und entseelte Partei CDU, muss erst einmal herausfinden, was sie noch ist und was sie sein will, bevor man groß die Klappe im Sachen Bundestagswahl 2021 aufreißt. Die bescheidenen Umfragen sprechen hier ja Bände.",0.1899101734161377,0.8100898265838623
5083,5083,"Das nennt sich nun Demokratie...jemanden in dieser Weise zu agittieren, nur weil er in einer Partei ist, die für viele jetzt das personifizierte Böse ist...und dann noch nachzuboren...in der Hoffnung, dass er sich aus der Reserve locken lässt...das hat mit Demokratie nichts zu tun. Das ist Meinungsmache auf absolut billigen Niveau...  Und Leute wie Herr Lanz und wie sie alle heißen merken nicht, dass genau sie es sind, die mit ihrer Arroganz den Nährboden für etwas schaffen was wir heute überhaupt noch nicht abschätzen können. Aber einer Sache bin ich mir sicher...gegen das, was da kommen wird wenn man so weiter macht wird die AfD ein Spielzeug sein. Versprochen.",0.1948226243257522,0.8051773309707642
5084,5084,"Seit wann gehört Malle zu Deutschland oder was glaubt er wer er ist, für Spanien zb Entscheidungen treffen zu können. Mit Druck Aufbau hilft man hier keinen. Mag sein das es in Rostock so ist, dass eine geringe Interesse an der Impfung besteht. In anderen  Bundesländern sieht es aber anders aus. NRW kann nicht soviel verimpfen wie Nachfragen bestehen. Dann soll er doch den Impfstoff weiter geben. Das Impfen dort rein den Ärzten überlassen. Dann wird auch nicht zuviel verschwendet. ",0.8636401295661926,0.1363598853349685
5087,5087,"Es liegt auch am Preis, denn nicht alle Familien haben genügend Geld für Lebensmittel die teurer sind.",0.918648362159729,0.0813516080379486
5088,5088,"Früher in meinem Sozialpädagogik -Studium wurde uns von dem Phänomen „working poor“ aus den USA berichtet. Einige Jahrzehnte später ist das auch in Deutschland Realität geworden und das mit mittlerweile zwei vollen Einkommen pro Familie. Ohne dass eine Familie unterstützt wird, z.B. durch mietfreies wohnen im Wohneigentum der Eltern, sieht es leider extrem eng aus.",0.8820623755455017,0.1179376244544982
5089,5089,"Da wo es Probleme mit der Sprache gibt,sollte man über die Kulturvereine versuchen an die jeweiligen Landsleute heranzutreten um von dort aus Aufklärung zu betreiben",0.9219534993171692,0.0780464485287666
5090,5090,"Einerseits gibt man den ""Schrott"" wie Astra zeneca und Johnson & Johnson für alle frei, beschwert sich dann über vermeintliche vordrängler?! Irgendwie passt das alles nicht zusammen. Die Gruppe die eigentlich für diese beiden Vakzine prioriesiert ist ist so gut wie durchgeimpft laut Medienberichten . Die Jungen sollen sich dann das Vakzin spritzen lassen das für sie die größten Nebenwirkungen verursachen kann. Diese Scheinheiligkei t ist fast nicht zu überbieten.",0.0531293004751205,0.946870744228363
5091,5091,Marie Hencke,0.8760119676589966,0.1239880621433258
5092,5092,Ich wünsche allen Angehörigen viel Kraft. Gute Besserung allen Verletzten. Und mit der Bitte nicht alle Menschen die vor Krieg und Vertreibung geflohen sind mitschuldig zu machen.,0.881420373916626,0.118579626083374
5094,5094,"Also ich wäre dafür, dass überhaupt keine Fußballspiele stattfinden dürfen. Soweit ich mich entsinnen kann, wurde die Pandemie von nationaler Tragweite noch nicht aufgehoben. Außerdem ist die delta MUHTATION nach Deutschland eingeschleppt worden (G7 Treffen🤣🤣🤣), und die 4. Welle wird bereits prognostiziert ❗ Die ganzen Lockerungen und public viewing sind meiner Meinung nach grob fahrlässig ❗❗❗😉🤔😄  ich möchte lediglich, dass die pandemische Lage von nationaler Tragweite für beendet erklärt wird. Alles andere ist unlogisch und reine Ablenkung und Stilllegung der Bevölkerung 😉 BROT UND SPIELE ❗",0.0870589166879654,0.912941038608551
5096,5096,"Warum wird nie über Genesene gesprochen? Ich habe, nach einer überstabdenen corona Infektion im November, eine Blutuntersuchun g machen lassen und habe genauso viel Antikörper wie Geimpfte. Meine Frage: werden Genesene genauso wie Geimpfte behandelt?",0.8708035945892334,0.1291963756084442
5099,5099,Die Lufthansa hat die 9 Milliarden nicht geschenkt bekommen. Diese müssen zurück gezahlt werden und sind es zum Teil schon.,0.9100422859191896,0.0899576768279075
5102,5102,"Liebe Nutzer*innen, unsere Gäste haben in der gestrigen Sendung über die #KFrage diskutiert. Was denken Sie zu diesem Thema? Wir freuen uns auf ihre Meinung!",0.912870228290558,0.0871298164129257
5107,5107,"Man sollte deutschlandweit oder zumindest bundesland-inte rn den gleichen Hebesatz nehmen, dann erübrigt sich das von ganz alleine.",0.8759089708328247,0.124091051518917
5108,5108,"Bei dieser Sendung ging es um Klarheit in der Sache. Fehlentscheidungen, Machenschaften in der Union und Alleingänge der Kanzlerin wurden kritisiert. Aber das Wesentliche in dieser Sendung war die Sachlichkeit und das Bemühen unserem Land zur Stabilität zu verhelfen auf breiter Front ging von Herrn Röttgen aus. So stelle ich mir den zukünftigen Bundeskanzler vor, ohne Wenn und Aber. Alles Andere wäre ein Weiterso dem Abgrund näher.",0.8869912624359131,0.113008789718151
5109,5109,"Wenn Wahlbetrug und Regime Change nicht funktionieren, dann halt so😡",0.2492480278015136,0.7507519721984863
5115,5115,"Das Thema der Woche wäre eigentlich Antisemitismus gewesen.  Aber was will man von einem Sender der Tagesschau schon erwarten, die nicht darüber informiert.",0.868172287940979,0.131827712059021
5119,5119,"Oh, wie unwahrscheinlic h war das, dass er gegen eine Steuer für Reiche ist. Reden wir gar nicht, auf wessen Schultern er das verdient hat 😂 Bestes Beispiel der Mann, dass wir das absolut brauchen",0.1727095544338226,0.8272904753684998
5122,5122,"18.02.2021: ""Lauterbach lässt sich nächste Woche mit Astrazeneca impfen""  19.02.2021: ""Corona: Lauterbach sagt geplante Astrazeneca-Impfung ab - Gesundheitsexperte in Gefahr?""  16.03.2021: ""„Ich würde mich auf jeden Fall mit #AstraZeneca impfen lassen“, sagt Karl Lauterbach.""",0.8899502754211426,0.110049769282341
5125,5125,"Die EU muss sich mal langsam darüber Gedanken machen, unter welchen Voraussetzungen Staaten Mitglied der EU werden und bleiben können. Demokratie, Rechtsstaatlich keit und der Verzicht auf Diskriminierung wäre da ja wohl das Mindeste.",0.9024277329444884,0.0975723043084144
5127,5127,"Die Grünen haben immer die größten Mäuler, man kann ihnen nicht zuhören ohne dass es einem schlecht wird.",0.0919112414121627,0.908088743686676
5128,5128,der werden schon wissen warum sie nicht landen...... die haben wohl rechtzeitig gemerkt wie Hochintelligent die Menschheit ist🤣🤣,0.1684004962444305,0.8315995335578918
5130,5130,"bis nach panama muß man gar nicht reisen, um unfug-vorbilder zu finden. da reicht eine (kurz)reise zu unseren EU partnern und ""vorbildlichen"" freunden in holland, luxemburg, malta, portugal ( madeira ) usw. usf. vom grossen bruder lernen bedeutet schon immer siegen lernen. so lange die ""behilflichen"" medien dem ""dummen"" steuerzahler erklären, dass finanzamt würde nur ihn im blick haben und darum müsste man dort stellen abbauen oder den laden gleich ganz schließen, muß sich nicht wundern, wenn bei den dicken fischen nur alle paar jubeljahre mal jemand in die bücher sieht. wer also ""weniger"" finanzamt will, öffnet solchem steuerflucht-un fug tür und tor.",0.0992988944053649,0.9007011651992798
5135,5135,#kisstheground sehr sehenswert und zum Thema,0.8964750170707703,0.1035250201821327
5137,5137,Marita Schneider,0.9162439107894896,0.0837560668587684
5139,5139,Warum bietet man dieser Rotznase eine Plattform 🤷‍♂️,0.0372441187500953,0.9627559185028076
5142,5142,"Jetzt hat auch Kühnert den Winterschlaf beendet...Dacht e schon er hat, ohne jemals zu arbeiten, die Rente eingereicht. Die Grünen kommen schon klar, rette lieber die 15-Prozent-Part ei SPD... Mein Rat: vor der eigenen Haustür kehren...",0.0672630071640014,0.9327369332313538
5144,5144,"Angela Merkel hat heute ihre voraussichtlich letzte Regierungserklärung gegeben. Impfungen schreiten voran und man dürfe vorsichtig optimistisch sein, sagte Merkel zur aktuellen Corona Situation: https://kurz.zdf.de/NcC/",0.9032167792320251,0.0967832133173942
5146,5146,Dieser Herr lauterbach wäre wohl gerne das Maß aller Dinge Er vergisst mal wieder das die Politik das Vertrauen der Bevölkerung benötigt und wenn viele Staaten um Deutschland herum diesen Impfstoff einstellt das ist was falsch... er geht über Leichen.bitte mal andere Fachleute einladen haben ja genug,0.2140284329652786,0.7859715819358826
5149,5149,"Na die politische Sommerpause ruft, da werden selbst die Faulen strebsam, ob die Gesetze und Beschlüsse letztendlich sinnvoll sind, bleibt abzuwarten ... *lach",0.1928471773862838,0.8071527481079102
5154,5154,"Meine Meinung. Die PANDEMIE UND DIE MUTATIONEN IN WENIGEN MONATEN! ALLE VERANTWORTLICHE N VIROLOGEN SAGEN DAS SICH DIESE VIERTE WELLE DER CORONA DELTA INFEKTION DIE VIEL HOCHANSTECKENDE R IST SICH SPÄTESTENS IM HERBST NOCHEINMAL ZURÜCKMELDET! WARUM? FRAGE ICH MICH ERNSTHAFT, SETZT DIE BUNDESREGIERUNG DESHALB DIESE CO2 BEPREISUNG ZUNÄCHST NICHT AUS? VERSCHIEBT DAS GANZE UND VERBESSERT DIE MAßNAHMEN NOCH MAL! SETZT DEN UMWELTSCHUTZ DIE BEPREISUNG VON CO2 ZUNÄCHST ERST EINMAL AUS! BIS GENAU FESTSTEHT WIE SCHLIMM UNS DIESE PANDEMIE NOCHEINMAL IM HERBST 2021 ERWISCHEN WIRD! Denn eines ist doch klar, das die Arbeitsplätze sicher wieder betroffen sein werden, auch die Selbstständigen , die Unternehmer die betroffen sein werden! Die Menschen die dann wenn überhaupt Kurzarbeitergel d erhalten! Das wäre aber nur 60% des letzten Lohnes! WIE SOLL EINE HÖHERE CO2 BEPREISUNG VON ARBEITNEHMERN UND RENTNERN AUFGEFANGEN BEZAHLT WERDEN? SCHON HEUTE SIND DIE PREISE, DIE MIETEN, DAS BENZIN IM PREIS GESTIEGEN! WENN DIE POLITIKER ALLER PARTEIEN DAS INS AUGE FASSEN DAS DIESE DELTA VARIANTE UNS NOCH EINMAL IN EINER MASSIVEN WELLE ÜBERROLLT, DANN WÄRE DIESES AUFSCHIEBEN DER SCHON BESCHLOSSENEN MAßNAHMEN EINE KLEINE BERUHIGUNG FÜR DIE BEVÖLKERUNG! Denn ICH wage voraus zu Sagen, das die Menschen wenn ihnen das Wasser bis zum Hals steht, durch diese gepanten MASSIVEN ERHÖHUNGEN DER BEPREISUNG VON DER CO2 STEUERN! AUF DIE STRAßE GEHEN WERDEN! HUNDERTTAUSENDE , MILLIONEN BETROFFENER MENSCHEN! WENN EINE HOHE INZIDENZ IN GANZ DEUTSCHLAND NOCHEINMAL UNS TREFFEN WIRD! Noch kann die Politik diese Warnung von Virologen ernst nehmen! Danach handeln! DIE UMWELT DAS KLIMA IST WICHTIG! ABER SIND WIR MENSCHEN, DIE BETROFFENEN DIE SCHON JETZT ZU WENIG GELD HABEN DAS NICHT AUCH? Denkt bitte ALLE einmal darüber nach! Reiche Menschen die interessiert das nicht! WIR die wenig haben hätten gar keine andere Wahl keine andere Chance so zu handeln!",0.1844350546598434,0.8155649900436401
5157,5157,Mitten im Kampf gegen die Delta-Variante ist der britische Gesundheitsmini ster zurückgetreten. Grund: Eine Affäre mit einer Mitarbeiterin. Hancock steht schon länger in der Kritik. Die Nachricht im Detail: https:// kurz.zdf.de/ rBzA/,0.8815596699714661,0.1184403523802757
5159,5159,Ach die gibt es auch noch? Völlig unsichtbar geww? Was macht sie beruflich 🤭,0.2049747705459594,0.7950251698493958
5160,5160,Ruhe in Frieden,0.9454997181892396,0.0545002669095993
5161,5161,"Es ist eine Katastrophe, die Kanzlerin hat keine Ahnung vom P.C.R. Test... es ist kaum auszuhalten... verheerend, wenn Menschen, die keine Ahnung von Medizin oder Biologie haben, Gesundheitspoli tik machen.",0.2771801650524139,0.7228198051452637
5163,5163,Keiner der Kandidaten ist meiner Meinung für das Amt des Kanzlers würdig. Es geht nur um den Machterhalt und nicht mehr um das wohl des Volkes. Alle Politiker haben die Nähe zum Volk verloren und leben in ihrer eigenen Traumwelt. Die Probleme des normalen Bürgers werden ignoriert oder werden übergangen. Ein Kanzler ist ein bürgernaher Mensch des Volkes dem er dienen muss und nicht umgekehrt.,0.8932443857192993,0.1067555993795394
5164,5164,Warum werden die Biontec- Impfstoff- Nebenwirkungen nicht so medial aufgearbeitet wie die von AstraZeneca?,0.8809714317321777,0.1190286129713058
5165,5165,Videokonferenzen sind in der Corona-Pandemie weit verbreitet. Für manche hat das offenbar den Wunsch nach Schönheits-OPs verstärkt. In den USA erlebt die Branche einen Boom: https://kurz.zdf.de/u22k/,0.8638512492179871,0.1361487656831741
5166,5166,"Laschi 29 % ??? Ich hoffe, die Gefragten wissen, dass Frau Merkel nicht mehr kandidiert für die €DU. Ansonsten kann ich mir diese Zahlen nicht erklären. Ein weiter so, oder schlimmer, eine planlose und unkonkrete Zukunft von Laschi nach einem Kassensturz 🙈🙈 ist mit viel Unsicherheit verbunden. Wenn Laschi merkt, die Kassen sind wegen der Pandemie leer, dann wird er wahrscheinlich achselzuckend zugeben müssen, dass alles doch teurer wird 🤣🤣 Deshalb macht mir die Zahl 22 große Hoffnung ✅🍀🍀🍀🍀🍀🌻",0.2199558764696121,0.7800441384315491
5167,5167,Kurz und knapp JA,0.8641974329948425,0.1358025521039962
5170,5170,"Unverschämt, sobald diese wichtigste aller Fragen geklärt ist, wird der Gewinner mit aller Kraft lockern. Persönlich im Thermomix Impfstoff kochen und so Deutschland retten. Sofern es seine Sponsoren zulassen. Wenn er damit fertig ist, wird er gemeinsam mit RWE oder BMW den Klimawandel beseitigen. Habt doch mal endlich Vertrauen. Ping..... Gedulsfaden gerissen. Schon soviel verpennt und jetzt auch noch Testosteron gesteuert um die Kohle kloppen während viele ums Überleben kämpfen.",0.1709627509117126,0.8290371894836426
5172,5172,Der Ausgang der Wahl in S. A hat nichts mit der BtW zu tun. Das kann ganz anders werden.,0.9185031056404114,0.0814969092607498
5174,5174,"In Deutschland haben nach heutigem Stand 52,9 Prozent der Bevölkerung mindestens eine Impfdosis gegen das Corona-Virus erhalten, 34,1 Prozent sind vollständig geimpft. Wie viele in den einzelnen Bundesländern geimpft wurden, sehen Sie hier: https://kurz.zdf.de/FEOq/",0.9183142781257628,0.0816857889294624
5175,5175,"Die Stadt München hatte die UEFA gebeten, die Allianz Arena in München beim EM-Spiel Deutschland gegen Ungarn in Regenbogenfarbe n zu beleuchten, um sich für die Rechte sexueller Minderheiten einzusetzen.",0.9182117581367492,0.0817882120609283
5176,5176,"Eigentlich freust du dich, wenn es Sommer ist. Dann fährt dir der Schreck in die Glieder, weil das auch bedeutet, dass der Reiff wieder die Socken weglässt und seine weißen Gichtgräten in die Kamera hält. ",0.1134028434753418,0.8865971565246582
5180,5180,"Liebe Nutzer*innen, unsere Gäste haben in der gestrigen Sendung zum Thema #Familien in der #Coronakrise diskutiert. Was sind Ihre Meinungen zum Thema? Wir freuen uns auf eine spannende Diskussion.",0.9525734186172484,0.0474266037344932
5181,5181,"Also, Frau Lang bestätigt mir mit ihrem Geschwafel mal wieder eins : Bitte, bitte, bloß nicht die Grünen im Herbst. 🙏🙏🙏🙏🙏",0.0857230275869369,0.914276957511902
5183,5183,"Das hätte ich nicht so beantwortet - die anderen Staaten waren am Kriegsende in der Sowjetunion vereint, und gebe da den Herrn Kaminer teilweise recht.",0.9145121574401855,0.0854878053069114
5185,5185,"CDU, 4mal grüne sogar 5 mal ihr seid das letzte 🤮🤮außerdem Panorama schon hundert mal Blockiert kommt immer, habt ihr zu wenig Zuschauer das ich den Dreck immer wieder sehen muss",0.0255590602755546,0.97444087266922
5186,5186,"Das Berliner Olympiastadion, sowie Arenen in Köln, Frankfurt am Main und Wolfsburg wollen als Rektion auf den UEFA-Beschluss heute trotzdem in den Regenbogenfarbe n leuchten.",0.9418383836746216,0.058161623775959
5189,5189,"Liebe Nutzer*innen, wie haben Sie die Diskussion erlebt? Wir freuen uns auf Ihre Kommentare und Anregungen.",0.9745270609855652,0.0254729576408863
5191,5191,"Oh mann, der mann hat keine ahnung ... typisch ""unternehmer"" mit billigen löhnen ... 10 euro die stunde reicht doch ... so'ne menschen gehören eingesperrt und nicht in unternehmerisch er verantwortung ... und immer diese weiterbildungsd ebatte ... auch jemand, der friseur oder pflegekraft ist und das gerne macht, muss ordentlich bezahlt werden, warum muss sich ein friseur weiterbilden, dadurch bekommt er/sie in der regel auch nixht mehr geld ?! ... fazit: schickt die union in die opposition, für eine sinnvolle und gerechte lohnpolitik ...",0.0390070900321006,0.9609929323196412
5192,5192,"Mein Erfolgserlebnis ist, dass ich gesund und noch am Leben bin.",0.9212052226066588,0.078794814646244
5193,5193,"Wo bleibt der Impfstoff und wann wird endlich geimpft über den Hausarzt. Mehr muss man diese Schwätzer in unserem Bundestag nicht mehr fragen. Und Herr Röttgen Riset sie haben Recht AfD wählen, dann werden die Seilschaften der Selbsbereicherung mal für kurze Zeit aufgebrochen. Und dann merken liebes Wahlvolk. Niemand zu lang regieren lassen. Und die Privilegien dieser unfähigen Männer und Frauen in Justiz und Altersversorgung mal um 50% abbauen.",0.0444363690912723,0.9555636048316956
5197,5197,Die hat einen an der 🤦🏻‍♀️ Und Maischbergers Marathon Corona Abo Schwätzern Talk Show wird langsam zum Alptraum,0.1071764752268791,0.8928235173225403
5198,5198,"An Alle die Jung und Alt gegeneinander ausspielen! Ihr werdet hoffentlich auch mal alt und ich wünsche euch nicht, das man dann euch das Gefühl gibt das ihr ja eh nur noch ein paar Jahre habt und doch zu Gunsten der jüngeren Generation, auf Gesundheit verzichten sollt ! Jeder soll so schnell wie möglich geimpft werden - aber eine bestimmte Altersgruppe für die Fehler der Politik verantwortlich zu machen - Schämt euch !!! Ich bin übrigens auch älter, noch nicht geimpft, bin seit anderthalb Jahren, bis auf's einkaufen, nur zu Hause (53qm), halte mich strikt an alle Regeln, war vor 30 Jahren das letzte Mal im Urlaub, gehe nicht feiern, treffe mich nicht mit Freunden - und habe mich nicht beklagt, habe einfach nur Angst vor dieser furchtbaren Krankheit und trotzdem wäre ich niemals neidisch auf einen Jüngeren weil er vor mir geimpft wurde! Diese Debatte ist einfach UNERTRÄGLICH !!!",0.2267889678478241,0.7732110023498535
5199,5199,"Mein Vater war in den 60er Leitender Angestellter in einen Hüttenwerk. Sein Gehalt war 10x so hoch wie der Lohn eines Arbeiters. Das war völlig ok, denn er hatte studiert und hatte die ganze Verantwortung. Heute ist jeder, der in einer Führungsposition ist Manager, d. h. exorbitante Gehälter, 100x mehr als ein normaler Angestellter. Das ist pervers! Die bekommen so viel Geld, selbst wenn die prassen, bleibt am Ende des Monats noch soviel über, dass davon eine Zahl von Angestellten ihr Gehalt bekommen könnten. Bei einer Krankenkasse müssen dieses abartige Gehalt die Mitglieder tragen und das ist die Sauerei, allein das treibt die Lohnnebenkosten so hoch! ",0.0905483961105346,0.9094516038894652
5201,5201,Aber es gibt ja keinen Klimawandel,0.883656919002533,0.1163431480526924
5202,5202,"Frage an Herrn Lauterbach: Wenn nun nach 6 Monaten eine Auffrischung der Impfung notwendig wird, wann haben dann Menschen die keiner Prio-Gruppe angehören die Möglichkeit der Impfung? Sollen diese Menschen bis zum St.-Nimmerleins tag in ihren Rechten eingeschränkt bleiben weil dann die Priorisierung wieder von vorne losgeht?",0.8747370839118958,0.1252629607915878
5203,5203,"Ich vertraue bei den nicht nachvollziehbar en Coronamaßnahmen der Politik gar nicht mehr. Lehrer werden bevorzugt. Warum nicht die Verkäufer/ innen, die jeden Tag deutlich länger mit Kunden Kontakt haben? Der Drogeriemarkt darf alles verkaufen ohne Termin, der Laden daneben nur mit Termin. Das Flugzeug ist eng und vollbesetzt. Mit dem Auto ins Ferienhaus an die Ostsee darf man nicht. Die Politik versagt auf ganzer Linie. Dann noch das Versagen mit der Beschaffung des Impfstoffs oder den Tests. Und dazu trägt die SPD genauso bei. Und wenn Herr Ziemiak glaubt, daß ausschließlich die Maskenaffäre am Wahlergebnis schuld wäre, dann liegt er falsch. Es ist die schlechte Coronapolitik und die SPD ist auch weit weg von der Realität. Gewinnen in Rheinland-Pfalz zwar, aber in Baden-Württembe rg haben sie gerade mal 11%!!! Armes Deutschland!",0.2934602200984955,0.7065397500991821
5205,5205,"Ich bin froh, dass keine wirklich kritischen Gäste eingeladen werden ... es könnte ja sonst die Zuschauer verunsichern ... schließlich soll niemand zweifeln ! Danke",0.8685525059700012,0.1314474642276764
5208,5208,"Wer kann sich noch an das Versprechen erinnern, es wird keine impfpflicht geben, von allen Politikern! Wer was anderes sagt war Verschwörer! Nun wird die Impfung mit einem geregelten Schuljahr in Verbindung gebracht! Aha!  CSU-Chef! Ziel müsse sein, das nächste Schuljahr gut auf den Weg zu bringen. Sobald der Biontech-Impfst off ab einem Alter von zwölf Jahren zugelassen sei, seien großflächig Schulimpfungen vorzusehen.",0.2750833034515381,0.7249166369438171
5209,5209,Wo ist die Parallele zu ziehen zwischen Thrombose bei Coviderkrankung und Thrombose bei Impfung?,0.8906880021095276,0.1093120127916336
5212,5212,"Liebe Nutzer*innen, wir freuen uns auf einen spannenden/intensiven Austausch und gute Gespräche. ",0.9724170565605164,0.0275829266756773
5214,5214,"Liebe Community, wie immer gilt: Diffamierungen und Hasspropaganda sind auf dieser Seite nicht erwünscht. Bitte halten Sie sich an unsere Netiquette und beteiligen Sie sich sachlich und fair an der Diskussion. Die ZDF-Netiquette finden Sie hier: https://kurz.zdf.de/Da2/",0.9010440111160278,0.0989560335874557
5219,5219,"Interessanter wäre es, mit welchem Recht man es begründet, wieso man Impfunwillige weiterhin ausschließt, wenn doch jeder ein Impfangebot hatte. Da es keine Impfpflicht gibt, müssten sämtliche Maßnahmen/ Einschränkungen ab dem Zeitpunkt hinfällig sein.",0.955141007900238,0.0448589734733104
5221,5221,"Die Sehnsucht nach noch mehr illegaler Einwanderung , Kriminalität , No go Areas , Verboten , Freiheitseinsch ränkungen , Steuererhöhunge n , finanziellen Einschränkungen , Totalitarismus usw muss in diesen Bundesländern besonders ausgeprägt sein . Anders sind diese Wahlausgänge nicht zu erklären . Herzlichen Glückwunsch zum gewählten Untergang ! .............. Unfassbar Dumm ............... Wenigstens musste Mutti die Wahlen diesmal nicht rückgängig machen .",0.022017803043127,0.9779821634292604
5223,5223,"Danke für diesen tollen Beitrag. Es erfreut mein Herz wenn ich diese Zeilen lesen.Würde mich gerne integrieren,denn mit Musik kommt Freude und Frieden in uns.  Was gibt es schöneres!",0.9293276071548462,0.0706723779439926
5225,5225,Der Hintergrund: Ein Mann hat in Würzburg scheinbar wahllos Passanten attackiert und mehrere Menschen getötet. Nach Polizeiangaben vom Freitag wurden zudem weitere Menschen verletzt. Mit genauen Informationen hielten sich die Ermittler zunächst zurück. Die Hintergründe der Attacke mitten in der Innenstadt waren zunächst unklar. Ein Großteil des Gebietes wurde am Nachmittag abgeriegelt.,0.9542396068572998,0.0457603596150875
5228,5228,Noch so ein selbstverliebte s Miststpck die auf der perfekt trendigen Corona-Welle reitet! Heute wurde bekannt das der erste Mann in England an der BionTech-Corona -Impfung gestorben ist - ein geschlagenes halbes Jahr später! Und sowas soll man noch Kinder spritzen?!😡👊 Im Juristendeutsch gibt es einen Fachbegriff für derlei tödliche Fahrlässigkeit: Totschlag. Dieser Begriff sollte der Dame auch längst bekannt sein.😠😡💣💥,0.0246006362140178,0.975399374961853
5229,5229,"Ich finde es richtig - wer aber unbedingt damit geimpft werden möchte und das Risiko in Kauf nehmen will, der sollte den Impfstoff bekommen., wer unterschreibt, dass er keinerlei Ansprüche erhebt, solle er einen Impfschaden erleiden. So hat jeder seinen Willen.",0.9245432019233704,0.0754567459225654
5232,5232,Gar keiner von der Union. Wir brauchen ein soziales und solidarisches Deutschland und keine korrupten und arroganten von der Union!!!,0.247426375746727,0.7525736689567566
5235,5235,"""Manche Hähne glauben, dass die Sonne ihretwegen aufgeht""🙄 (Theodor Fontane)  Arrogante Leute neigen dazu ihre Mitmenschen ab zuwerten, um sich selbst besser darzustellen!🤔",0.2096630483865738,0.7903369665145874
